,compound_id,smiles,pLC50,MolLogP,LabuteASA,MolMR,MolWt,ExactMolWt,Chi0v,HeavyAtomMolWt,Chi1v,Chi3v,Kappa1,HeavyAtomCount,Chi1,Chi0,NumValenceElectrons,Chi2v,BCUT2D_LOGPHI,AvgIpc,Chi4v,PEOE_VSA6,toxicity_category,toxicity_numeric
13,Compound 14,CCCCOP(=O)(OCCCC)OCCCC,4.449,4.544600000000004,105.64386064918796,70.18650000000005,266.3179999999999,266.164695974,12.338594979034257,239.10199999999995,8.178235977364746,3.73828165700556,17.11,17,8.181980515339465,12.985281374238571,104,5.676568397837715,2.493413964205959,2.3020701952302,2.355600990323207,40.0336764678499,Moderately toxic,3
26,Compound 27,CCCCCCCCN,4.396,2.3056,58.63373652561853,42.43040000000001,129.247,129.151749608,6.527097737495458,110.09499999999996,4.11535507165041,1.5576775358252049,8.960000000000003,9,4.414213562373095,6.949747468305834,56,2.556442087561181,2.0275224746089364,1.88523483624215,0.9246676531873168,39.02784531432067,Moderately toxic,3
222,Compound 223,COC(=O)c1cc(Cl)ccc1Cl,4.166,2.780000000000001,80.04288713160418,47.80150000000002,205.04,203.974484792,7.816334226551967,198.992,3.938423871667993,1.8984013236490795,9.358731144631763,12,5.647065707741406,9.137828201504696,64,2.959385753805708,2.203806680039335,2.0776874771910228,1.130683507727034,23.20187978046503,Moderately toxic,3
21,Compound 22,CC(=O)c1ccc(Cl)c([N+](=O)[O-])c1,4.56,2.4508,79.27905139771542,48.11090000000001,199.593,199.003620732,7.537902693488107,193.545,3.847859895878448,1.8689701291425216,9.666355785837652,13,6.019744507803582,10.008071689507773,68,2.886686873279458,2.2447749575618943,2.035589482137545,1.0581265929913808,11.600939890232516,Moderately toxic,3
222,Compound 223,COC(=O)c1cc(Cl)ccc1Cl,4.166,2.780000000000001,80.04288713160418,47.80150000000002,205.04,203.974484792,7.816334226551967,198.992,3.938423871667993,1.8984013236490795,9.358731144631763,12,5.647065707741406,9.137828201504696,64,2.959385753805708,2.203806680039335,2.0776874771910228,1.130683507727034,23.20187978046503,Moderately toxic,3
340,Compound 341,O=c1cc(-c2ccccc2)oc2ccccc12,4.803,3.4600000000000017,98.13650078134904,67.92000000000002,222.243,222.06807956,9.089999272823986,212.16299999999995,5.427756576598006,2.6929287848847125,9.846331466601738,17,8.34333659290053,11.664925939000156,82,3.8370860014190993,2.2074651580367584,2.396697722196647,1.848622571755369,42.46456947923127,Moderately toxic,3
242,Compound 243,CCSCCCCSCC,4.469,3.272800000000002,73.5400658793363,55.23200000000004,178.366,178.084992576,8.692130429902464,160.22199999999998,6.378315177510849,3.206795678960465,10.7,10,4.914213562373096,7.656854249492381,62,4.888647331538602,2.071317603128835,1.9671544718900456,2.090770275176027,13.847474399381248,Moderately toxic,3
82,Compound 83,Cc1ccc(C)cc1,4.078,2.30344,50.16128734829018,35.916,106.168,106.07825032,5.309401076758503,96.08799999999998,2.8213672050459184,1.2182335127930843,5.358504155124653,8,3.787693700234704,5.983127663125442,42,2.154700538379252,1.988240612540508,1.769973094021975,0.63689453417432,35.392371257240434,Moderately toxic,3
330,Compound 331,CC(C)c1ccc(C=O)cc1,4.35,2.6225000000000005,67.05269367712717,45.91850000000002,148.20499999999998,148.088815004,6.872349905601618,136.10899999999998,3.789120273010312,1.7392164557407894,7.991112234580385,11,5.236382105218448,8.267584713501616,58,2.9392183352436767,2.1301074361120143,2.0456060352867365,0.9594788901624512,38.112942673227685,Moderately toxic,3
172,Compound 173,C#C[C@H](O)CCCC,4.804,1.1707,50.72236285826448,34.364799999999995,112.172,112.088815004,5.223234477438853,100.07599999999998,2.9509042305871973,1.0235012774439431,7.519999999999999,8,3.808060412490447,6.405777393935816,46,1.8246929677953203,1.968935899889816,1.8266332986704337,0.4808066440987582,25.685814764398287,Moderately toxic,3
130,Compound 131,Clc1ccccc1Cl,4.191,2.9934000000000003,58.03793557326031,36.46200000000001,147.00400000000002,145.969005488,5.577187914813867,142.97199999999998,2.961243688217308,1.5802810806327738,5.9282051282051285,8,3.804530452640311,5.983127663125442,42,2.228509027609716,2.187327537000564,1.7681772153059907,0.7107613275815927,35.33461391738825,Moderately toxic,3
277,Compound 278,C=Cc1ccccc1,4.41,2.3296,49.47168431610592,36.533,104.152,104.062600256,4.671208396324301,96.08799999999998,2.607607027581636,1.0352747518073642,5.10367816091954,8,3.931851652578136,5.819990956308911,40,1.6148077477548912,1.969026457273406,1.903491193316404,0.589121682286802,42.98679113274043,Moderately toxic,3
238,Compound 239,CC1(C)CC(=O)CC(=O)C1,4.002,1.3347,60.611058875164105,37.646,140.182,140.083729624,6.437816924487368,128.08599999999998,3.529568634023506,1.7457819157813603,7.447066381156318,10,4.494800481421251,7.776020881938894,56,3.771893917452632,2.302537285032578,1.5428442156949502,1.474927105321139,13.847474399381248,Moderately toxic,3
354,Compound 355,CCCCCC,4.538,2.5866000000000007,40.563961599812586,29.81599999999998,86.178,86.109550448,4.82842712474619,72.06599999999999,2.914213562373095,0.9571067811865472,6.0,6,2.914213562373095,4.82842712474619,38,1.707106781186547,1.9487222051797728,1.6143308351592656,0.4999999999999998,39.53076089108528,Moderately toxic,3
51,Compound 52,O=[N+]([O-])c1ccc([N+](=O)[O-])c(O)c1,4.74,1.2086000000000003,71.53158831669258,41.41560000000001,184.107,184.012021228,6.206684755924204,180.075,3.1391510083027447,1.3665121090284869,8.912421441774493,13,6.019744507803582,10.008071689507773,68,2.187236849306618,2.285853456292686,2.027218877864696,0.7797762099690334,0.0,Moderately toxic,3
343,Compound 344,CCCCOC(=O)CCCCC(=O)OCCCC,4.851,3.2334000000000023,110.03363317408676,70.20200000000006,258.3579999999999,258.183109312,11.70406097372093,232.14999999999995,7.015167193676994,2.533683017500118,16.940000000000005,18,8.701907262607799,13.639981912617824,106,4.355153923288063,2.03623336339131,2.35227829224232,1.3436963044151784,26.689117645233267,Moderately toxic,3
187,Compound 188,CCCc1ccc(O)cc1,4.093,2.3447000000000005,61.3204632148828,42.10180000000002,136.19400000000002,136.088815004,6.170828234631556,124.09799999999996,3.605634174575719,1.475015439616732,7.130864745011085,10,4.825698502695489,7.397341225498538,54,2.416447180211025,2.099024954616438,1.9451446018149496,0.951289731550217,25.477292959539856,Moderately toxic,3
66,Compound 67,c1ccc2ccccc2c1,4.32,2.8398000000000003,60.11306765123216,43.94800000000002,128.17399999999998,128.062600256,5.618802153517007,120.10999999999996,3.4047005383792524,1.6586892478083908,5.482229779997874,10,4.9663264951887856,6.811554787871633,48,2.3471506281091274,2.1057162842241888,2.0504144813943355,1.132905824745182,48.53093654769288,Moderately toxic,3
274,Compound 275,O=C(c1ccc(Br)cc1)c1cccnc1,4.109,3.0751000000000017,96.10215712658923,61.81150000000002,262.106,260.978925976,9.43822505160476,254.042,5.267886571690431,2.5588015156561497,10.05199159134546,15,7.270856947829097,10.673362107437434,74,3.993393098386001,2.1310534811368056,2.30277590146748,1.529336154141863,15.929943897949348,Moderately toxic,3
285,Compound 286,C=C(C)C(=C)C,4.075,2.1386000000000003,39.18475553544408,29.627999999999982,82.146,82.07825032,4.414213562373095,72.06599999999999,1.957106781186548,0.7285533905932737,5.48,6,2.6427344100918364,5.154700538379252,34,1.5606601717798212,1.977890223522619,1.3609640474436813,0.0,24.304080427335528,Moderately toxic,3
310,Compound 311,O=[N+]([O-])c1ccc(O)cc1C(F)(F)F,4.355,2.3192000000000004,75.74016091736809,39.763200000000005,207.107,207.014327648,6.5768679985242,203.075,3.3673425483964947,1.482233515267371,10.29190008190008,14,6.320385770685809,10.930721420318148,76,2.456320856813041,2.371066665595185,2.0143750535018903,0.910287306390807,0.0,Moderately toxic,3
238,Compound 239,CC1(C)CC(=O)CC(=O)C1,4.002,1.3347,60.611058875164105,37.646,140.182,140.083729624,6.437816924487368,128.08599999999998,3.529568634023506,1.7457819157813603,7.447066381156318,10,4.494800481421251,7.776020881938894,56,3.771893917452632,2.302537285032578,1.5428442156949502,1.474927105321139,13.847474399381248,Moderately toxic,3
155,Compound 156,CCCCCCOC(C)=O,4.516,2.1298000000000004,62.56891315815645,40.775000000000006,144.214,144.115029752,6.852030486860464,128.08599999999998,3.9040302062452232,1.303216162902931,9.47,10,4.770055610029663,7.819990956308912,60,2.400703508106356,1.9791098415290067,1.8709889548563376,0.7447362908439381,26.186202068468653,Moderately toxic,3
305,Compound 306,Oc1ccc(Cl)cc1Cl,4.323,2.6990000000000007,62.832169325456334,38.12680000000001,163.003,161.963920108,5.947051241124199,158.97099999999998,3.0955340884902456,1.4475581112786315,6.716279069767443,9,4.198377302757663,6.8533711511285205,48,2.439369406459676,2.249134045534857,1.7965675742516063,0.8897621639757384,23.20187978046503,Moderately toxic,3
292,Compound 293,CC(C)c1cccc(C(C)C)c1N,4.064,3.5156000000000027,80.96094650288931,59.03240000000004,177.29099999999997,177.151749608,8.964101615137755,158.13899999999995,4.919443416399235,2.4175922499108564,10.103194675540763,13,6.036581260209188,10.008071689507773,72,4.159543236939484,2.2872421354950974,2.030421715967236,1.608582370661353,45.89405000414732,Moderately toxic,3
297,Compound 298,Brc1nc(Br)c(Br)[nH]1,4.697,2.6972,71.46285433838185,41.68769999999999,304.76699999999994,301.76898433200006,8.339096631871751,303.759,4.143155113685855,2.6456104408224275,6.765606936416185,8,3.698377302757663,6.146264369941973,44,3.42768127440258,2.2074329160836434,1.85084532640743,1.7377889464538845,0.0,Moderately toxic,3
208,Compound 209,BrCCCBr,4.985,2.166300000000001,49.20423046790548,32.20499999999999,201.889,199.883624392,6.049242367807505,195.841,3.777460299317654,1.388730149658827,5.959999999999999,5,2.414213562373095,4.121320343559642,32,2.3175144027172045,1.896050752417141,1.4056390622295665,1.363705935145484,31.859887795898697,Moderately toxic,3
106,Compound 107,COc1cccc(C=O)c1O,4.801,1.2133,64.23058843003683,40.046300000000016,152.14899999999997,152.047344116,6.073111253186188,144.08499999999998,3.104373564292395,1.377093433685264,7.595374077976819,11,5.29122366008484,8.267584713501616,58,2.015958067615488,2.27074195563314,2.0504144813943355,0.7991194348952393,6.06636706846161,Moderately toxic,3
108,Compound 109,CCCCCC(=O)OCC,4.21,2.1298000000000004,62.56891315815645,40.775000000000006,144.214,144.115029752,6.852030486860464,128.08599999999998,3.9646903780250446,1.289779436134093,9.47,10,4.808060412490447,7.819990956308912,60,2.2621279510069128,1.9919052650925235,1.891817191235358,0.7524939886609542,19.765380445542643,Moderately toxic,3
323,Compound 324,CC(=O)/C=C/C1=C(C)CCCC1(C)C,4.577,3.6582000000000026,86.89504128273487,60.15300000000004,192.302,192.15141526,9.684269172402756,172.14199999999997,5.321914528941439,3.027174981424705,11.226045627376426,14,6.432357537481887,10.767584713501616,78,4.875425830919018,2.4003895835738684,2.008374581897906,2.2110362268136408,25.4965990362844,Moderately toxic,3
232,Compound 233,Clc1ccc(Cl)cc1,4.561,2.9934000000000003,58.03793557326031,36.46200000000001,147.00400000000002,145.969005488,5.577187914813867,142.97199999999998,2.9552606240736004,1.307495792144872,5.9282051282051285,8,3.787693700234704,5.983127663125442,42,2.3093073414159546,2.119970971539148,1.769973094021975,0.6815256738502139,23.20187978046503,Moderately toxic,3
161,Compound 162,c1cc2c3c(cccc3c1)CC2,4.95,2.938400000000001,71.83712072649615,51.35600000000002,154.21199999999996,154.07825032,6.878315177510849,144.13199999999998,4.445140652899133,2.740964657296188,6.241943083886167,12,5.949489742783179,7.966255326250884,58,3.432385463039847,2.294018182601301,2.523579495647863,2.187781683228072,36.39820241076966,Moderately toxic,3
118,Compound 119,N#Cc1cc(I)c(O)c(I)c1,4.737,2.4730799999999995,91.50683490964556,58.255800000000015,370.915,370.830409716,9.620053257750268,367.891,4.88737689806476,2.790615713577676,9.06115770282589,11,5.147065707741406,8.430721420318147,56,4.224683758591649,2.262564601554608,1.9900605070939823,2.39817728948474,0.0,Moderately toxic,3
66,Compound 67,c1ccc2ccccc2c1,4.32,2.8398000000000003,60.11306765123216,43.94800000000002,128.17399999999998,128.062600256,5.618802153517007,120.10999999999996,3.4047005383792524,1.6586892478083908,5.482229779997874,10,4.9663264951887856,6.811554787871633,48,2.3471506281091274,2.1057162842241888,2.0504144813943355,1.132905824745182,48.53093654769288,Moderately toxic,3
174,Compound 175,C=CC(=O)OCC(C)C,4.786,1.3716000000000002,55.514368011575584,35.99399999999999,128.17099999999996,128.083729624,5.885410681680073,116.07499999999996,2.9567956789604666,0.7255922317655459,8.210000000000003,9,4.163902460147014,7.276020881938894,52,2.2280108230422058,1.9170729579662376,1.825884775835532,0.3077254450700031,20.426410082979743,Moderately toxic,3
246,Compound 247,COc1cccc(C=O)c1O,4.3209,1.2133,64.23058843003683,40.046300000000016,152.14899999999997,152.047344116,6.073111253186188,144.08499999999998,3.104373564292395,1.377093433685264,7.595374077976819,11,5.29122366008484,8.267584713501616,58,2.015958067615488,2.27074195563314,2.0504144813943355,0.7991194348952393,6.06636706846161,Moderately toxic,3
323,Compound 324,CC(=O)/C=C/C1=C(C)CCCC1(C)C,4.577,3.6582000000000026,86.89504128273487,60.15300000000004,192.302,192.15141526,9.684269172402756,172.14199999999997,5.321914528941439,3.027174981424705,11.226045627376426,14,6.432357537481887,10.767584713501616,78,4.875425830919018,2.4003895835738684,2.008374581897906,2.2110362268136408,25.4965990362844,Moderately toxic,3
270,Compound 271,CCC(C)(C)c1ccc(O)cc1,4.801,3.079800000000001,74.05034744367602,51.42380000000004,164.248,164.120115132,7.963721453445009,148.11999999999998,4.355634174575719,2.532662602197812,9.110744101633394,12,5.559678737419713,9.19023444431199,66,3.784310891418433,2.269404609793403,2.052789714239511,1.1167387421873356,32.903945735995094,Moderately toxic,3
37,Compound 38,Oc1ccc(Oc2ccc(O)cc2)cc1,4.544,2.8901000000000003,87.1905100594599,56.28760000000003,202.209,202.06299418,7.921477634980787,192.129,4.498196296055658,1.909143876624232,9.3971519262254,15,7.237183443017882,10.673362107437434,76,3.08986437290132,2.2403221595841734,2.2479805707246365,1.164441890645822,0.0,Moderately toxic,3
320,Compound 321,CCCCCC[C@@H](C)N,4.403,2.3040000000000003,58.63373652561852,42.408400000000015,129.247,129.151749608,6.690234444311988,110.09499999999996,4.026038674173369,1.513019337086685,8.960000000000003,9,4.270055610029663,7.112884175122364,56,2.8266191905673463,2.0263410520478904,1.8005768964064195,0.8930895380237325,32.60702369139466,Moderately toxic,3
5,Compound 6,Cc1c[nH]c2ccccc12,4.171,2.4763200000000003,59.68717018664308,43.03570000000001,131.178,131.073499288,5.88675134594813,122.10599999999998,3.4047005383792524,1.7960823706613525,5.537680730986294,10,4.877010097711745,6.974691494688164,50,2.5172716184697426,2.148564225850792,2.340584889374277,1.21660415032336,18.19910120538483,Moderately toxic,3
34,Compound 35,Clc1cccc(Cl)c1,4.263,2.9934000000000003,58.03793557326031,36.46200000000001,147.00400000000002,145.969005488,5.577187914813867,142.97199999999998,2.9552606240736004,1.2568581544896331,5.9282051282051285,8,3.787693700234704,5.983127663125442,42,2.312761665109903,2.134476225385505,1.6423714487439025,0.8963381998211153,29.268246848926644,Moderately toxic,3
320,Compound 321,CCCCCC[C@@H](C)N,4.403,2.3040000000000003,58.63373652561852,42.408400000000015,129.247,129.151749608,6.690234444311988,110.09499999999996,4.026038674173369,1.513019337086685,8.960000000000003,9,4.270055610029663,7.112884175122364,56,2.8266191905673463,2.0263410520478904,1.8005768964064195,0.8930895380237325,32.60702369139466,Moderately toxic,3
242,Compound 243,CCSCCCCSCC,4.469,3.272800000000002,73.5400658793363,55.23200000000004,178.366,178.084992576,8.692130429902464,160.22199999999998,6.378315177510849,3.206795678960465,10.7,10,4.914213562373096,7.656854249492381,62,4.888647331538602,2.071317603128835,1.9671544718900456,2.090770275176027,13.847474399381248,Moderately toxic,3
40,Compound 41,Clc1ccc(Cl)c(Cl)c1,4.783,3.6468000000000007,68.34120180014197,41.47200000000001,181.449,179.930033136,6.633731064651922,178.425,3.438874000254108,1.8557738769927496,7.200011001100109,9,4.198377302757663,6.8533711511285205,48,2.8092667528220145,2.2388684158587218,1.7965675742516063,0.9965423302231508,34.802819670697545,Moderately toxic,3
294,Compound 295,CCc1cccc(CC)c1N(COC)C(=O)CCl,4.733,2.9871000000000016,113.68910726130552,75.28000000000004,269.77199999999993,269.11825656,11.958081527770435,249.612,6.685163327553886,3.1370657783077145,14.999031877213696,18,8.688600470052329,13.543605595440512,100,4.272409968103896,2.268976808396093,2.42624645169358,2.16856879656161,32.04657560476608,Moderately toxic,3
34,Compound 35,Clc1cccc(Cl)c1,4.263,2.9934000000000003,58.03793557326031,36.46200000000001,147.00400000000002,145.969005488,5.577187914813867,142.97199999999998,2.9552606240736004,1.2568581544896331,5.9282051282051285,8,3.787693700234704,5.983127663125442,42,2.312761665109903,2.134476225385505,1.6423714487439025,0.8963381998211153,29.268246848926644,Moderately toxic,3
139,Compound 140,CC(C)(C)c1ccc(O)cc1,4.465,2.689700000000001,67.6854053292794,46.80680000000003,150.221,150.104465068,7.256614672258461,136.10899999999998,3.7949740027958976,1.7333301150775091,8.119800399201598,11,4.999018565639891,8.483127663125442,60,3.796874024341976,2.228533705058552,1.8607638717481272,0.961430133424313,32.903945735995094,Moderately toxic,3
139,Compound 140,CC(C)(C)c1ccc(O)cc1,4.465,2.689700000000001,67.6854053292794,46.80680000000003,150.221,150.104465068,7.256614672258461,136.10899999999998,3.7949740027958976,1.7333301150775091,8.119800399201598,11,4.999018565639891,8.483127663125442,60,3.796874024341976,2.228533705058552,1.8607638717481272,0.961430133424313,32.903945735995094,Moderately toxic,3
126,Compound 127,CCCCCOCCCCC,4.703,3.383400000000002,71.1372752869059,49.86900000000003,158.28499999999997,158.167065324,8.065102539956245,136.10899999999998,4.99156383156272,1.784457050376173,10.96,11,5.414213562373096,8.36396103067893,68,3.0265859980688887,1.969709704430309,2.033930992876872,1.0103103630798285,39.53076089108528,Moderately toxic,3
23,Compound 24,ClC(Cl)C(Cl)(Cl)Cl,4.429,3.1603000000000003,66.62052427663453,35.784000000000006,202.295,199.852088432,6.746817364328034,201.287,3.29882260455229,2.226922466874271,8.449999999999996,7,2.943375672974064,6.077350269189626,44,4.307513094299462,2.3507465349226,1.3143204867061788,0.0,34.802819670697545,Moderately toxic,3
161,Compound 162,c1cc2c3c(cccc3c1)CC2,4.95,2.938400000000001,71.83712072649615,51.35600000000002,154.21199999999996,154.07825032,6.878315177510849,144.13199999999998,4.445140652899133,2.740964657296188,6.241943083886167,12,5.949489742783179,7.966255326250884,58,3.432385463039847,2.294018182601301,2.523579495647863,2.187781683228072,36.39820241076966,Moderately toxic,3
117,Compound 118,Cc1cc(O)ccc1Cl,4.416,2.35402,58.89384521297126,37.85380000000001,142.585,142.018542524,5.8131578220965165,135.529,3.0285873789764053,1.5656066270670987,6.430336943441636,9,4.198377302757663,6.8533711511285205,48,2.340686916345103,2.186565600607658,1.7965675742516063,0.7464194443350594,11.600939890232516,Moderately toxic,3
32,Compound 33,Brc1ccsc1,4.421,2.5106,48.93931399554982,32.019,163.03900000000002,161.913883196,5.420756691084398,160.015,3.30687767095802,1.9659916511396505,4.341812297734628,6,2.893846850117352,4.405777393935816,32,2.6372767238820147,2.1118868104556308,1.863826390090816,1.3910393767260631,0.0,Moderately toxic,3
365,Compound 366,Clc1nc(Cl)c(Cl)c(Cl)c1Cl,5.728,4.348599999999999,88.16738223485183,49.287000000000006,251.327,248.8473374,8.616680690638367,251.327,4.281947143069162,2.9918337005721365,9.686206896551724,11,5.036581260209189,8.593858127134677,60,3.4852895875174426,2.37218890314472,1.971898344382591,1.4606871022463337,58.00469945116258,Highly toxic,4
299,Compound 300,BrC(Br)c1ccccc1C(Br)Br,5.985,5.263400000000002,105.6314777708556,67.63200000000002,421.752,417.720298592,12.31994566363348,415.704,6.940274214489978,3.4392120510144983,11.216103500761037,12,5.625897657686229,9.137828201504696,66,8.350548887119949,2.386808987485397,2.0401237296317523,2.576133644251445,87.98524386564384,Highly toxic,4
158,Compound 159,C=CCCCCCCC=C,5.678,3.6990000000000025,64.64452399303052,48.09600000000003,138.254,138.140850576,6.811554787871632,120.10999999999996,4.132993161855452,1.5664965809277258,9.48,10,4.914213562373096,7.656854249492381,58,2.5689141007523464,2.046021047170399,1.9671544718900456,0.9309036597828992,24.99368345951978,Highly toxic,4
90,Compound 91,Nc1c(Cl)c(Cl)cc(Cl)c1Cl,5.932,3.8824,83.98435872403637,50.894400000000005,230.909,228.901959816,8.190274214489978,227.885,4.133812241839802,2.7497970603251694,9.269445438282649,11,5.036581260209189,8.593858127134677,60,3.4521816357365323,2.3815302058469494,1.971898344382591,1.4157600581968033,46.40375956093006,Highly toxic,4
231,Compound 232,CC(=O)CC(=O)c1ccccc1,5.169,1.8484,71.21421577717092,46.07050000000002,162.18799999999996,162.06807956,6.910354708062403,152.10799999999998,3.77603867417337,1.505266954020691,8.654696969696971,12,5.698377302757663,8.974691494688164,62,2.6679935374136967,2.021028159476103,2.0471898224634577,0.9522117427811876,30.33183534230805,Highly toxic,4
365,Compound 366,Clc1nc(Cl)c(Cl)c(Cl)c1Cl,5.728,4.348599999999999,88.16738223485183,49.287000000000006,251.327,248.8473374,8.616680690638367,251.327,4.281947143069162,2.9918337005721365,9.686206896551724,11,5.036581260209189,8.593858127134677,60,3.4852895875174426,2.37218890314472,1.971898344382591,1.4606871022463337,58.00469945116258,Highly toxic,4
214,Compound 215,Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,5.059,1.5170199999999996,77.89653043108919,46.152600000000014,198.134,198.027671292,7.129334486734578,192.086,3.555817674969411,1.6726479379896877,9.90460236886633,14,6.43042811032654,10.878315177510853,74,2.644620171866913,2.327953207557108,2.0796539968981578,0.9868808668617144,0.0,Highly toxic,4
259,Compound 260,Clc1cc(Cl)c(Cl)cc1Cl,5.801,4.3002,78.64446802702366,46.48200000000001,215.894,213.891060784,7.690274214489978,213.878,3.9224873764346153,2.407506285534577,8.476339113680153,10,4.6090609052806215,7.723614639131599,54,3.309226164228075,2.3092557371133697,1.841127075121712,1.2646428655023922,46.40375956093006,Highly toxic,4
140,Compound 141,CC(=O)c1ccc(Cl)c(Cl)c1Cl,5.048,3.849400000000001,85.23260812897895,51.476500000000016,223.486,221.94059782,8.464629085926159,218.446,4.315647876296413,2.7080779935645944,9.845034013605442,12,5.536581260209188,9.300964908321223,64,3.4422258622120414,2.3207572397273823,1.9955279625644669,1.466309828482256,34.802819670697545,Highly toxic,4
140,Compound 141,CC(=O)c1ccc(Cl)c(Cl)c1Cl,5.048,3.849400000000001,85.23260812897895,51.476500000000016,223.486,221.94059782,8.464629085926159,218.446,4.315647876296413,2.7080779935645944,9.845034013605442,12,5.536581260209188,9.300964908321223,64,3.4422258622120414,2.3207572397273823,1.9955279625644669,1.466309828482256,34.802819670697545,Highly toxic,4
261,Compound 262,Oc1cc(Cl)c(Cl)cc1O,5.303,2.4046000000000007,67.62640307765234,39.79160000000001,179.002,177.958834728,6.316914567434531,174.97,3.235807552906892,1.7396229331451891,7.506382978723405,10,4.6090609052806215,7.723614639131599,54,2.569431471503397,2.33089181492465,1.841127075121712,0.8416467414852191,23.20187978046503,Highly toxic,4
327,Compound 328,Oc1cc(Cl)c(Cl)c(Cl)c1Cl,5.752,4.0058,83.43870177921967,48.146800000000006,231.893,229.885975404,8.06013754080031,229.877,4.068743904994968,2.824859048887374,9.269445438282649,11,5.036581260209189,8.593858127134677,60,3.3605558642932216,2.4050962193939096,1.971898344382591,1.351668876323427,46.40375956093006,Highly toxic,4
367,Compound 368,Oc1c(O)c(Cl)c(Cl)c(Cl)c1Cl,5.29,3.7114,88.23293553141569,49.81160000000001,247.892,245.880890024,8.430000867110643,245.876,4.215000433555321,3.000332207481931,10.06347245409015,12,5.464101615137755,9.464101615137755,66,3.465000433555322,2.4813857366259064,2.0815718239857546,1.441224956235957,46.40375956093006,Highly toxic,4
261,Compound 262,Oc1cc(Cl)c(Cl)cc1O,5.303,2.4046000000000007,67.62640307765234,39.79160000000001,179.002,177.958834728,6.316914567434531,174.97,3.235807552906892,1.7396229331451891,7.506382978723405,10,4.6090609052806215,7.723614639131599,54,2.569431471503397,2.33089181492465,1.841127075121712,0.8416467414852191,23.20187978046503,Highly toxic,4
27,Compound 28,C=C[C@](C)(O)CC/C=C(/C)CCC=C(C)C,5.192,4.396300000000004,100.57386528502528,72.47680000000005,222.372,222.198365452,11.214798309001573,196.164,6.021483854112555,2.674287611099495,15.18,16,7.371009241333562,12.604448006685086,92,4.970598440547062,2.150988774652652,2.166501830661577,1.403428010735793,29.37426938064017,Highly toxic,4
251,Compound 252,CCCCCCCCCCCC#N,5.625,4.430880000000004,83.14619396766098,57.45700000000005,181.323,181.183049736,9.018281407365434,158.13899999999995,5.784266969529799,2.3921334847649,12.489999999999998,13,6.414213562373096,9.778174593052023,76,3.736541007754608,2.0938515292906312,2.1557102724831183,1.51471711328403,58.29031018309871,Highly toxic,4
16,Compound 17,CCCCCCCCCCC(C)=O,5.194,4.106200000000004,82.91513638623601,57.90800000000005,184.323,184.182715388,9.272209321142793,160.13099999999997,5.7647843170117525,2.382392158505876,12.670000000000002,13,6.270055610029663,9.941311299868556,78,3.926888837275527,2.0883614401867483,2.0907917048139995,1.507828955428524,51.8694885601727,Highly toxic,4
261,Compound 262,Oc1cc(Cl)c(Cl)cc1O,5.303,2.4046000000000007,67.62640307765234,39.79160000000001,179.002,177.958834728,6.316914567434531,174.97,3.235807552906892,1.7396229331451891,7.506382978723405,10,4.6090609052806215,7.723614639131599,54,2.569431471503397,2.33089181492465,1.841127075121712,0.8416467414852191,23.20187978046503,Highly toxic,4
302,Compound 303,Clc1cccc(Cl)c1C(Cl)Cl,5.375,4.469600000000001,85.00941014142026,50.90900000000001,229.921,227.906710848,8.34497475286923,225.889,4.475892830894741,2.313539324188729,9.46787346221441,11,5.125897657686229,8.430721420318147,60,3.84669523214072,2.35485932905451,1.8527294775352927,2.0284301677569343,52.47012662939168,Highly toxic,4
350,Compound 351,CCCCCCCCCCCC(C)=O,5.742,4.496300000000004,89.28007850063263,62.525000000000055,198.35,198.198365452,9.97931610232934,172.14199999999997,6.2647843170117525,2.632392158505876,13.670000000000002,14,6.770055610029663,10.648418081055103,84,4.2804422278688,2.09813168752223,2.148333375262629,1.6846056507251608,58.29031018309871,Highly toxic,4
16,Compound 17,CCCCCCCCCCC(C)=O,5.194,4.106200000000004,82.91513638623601,57.90800000000005,184.323,184.182715388,9.272209321142793,160.13099999999997,5.7647843170117525,2.382392158505876,12.670000000000002,13,6.270055610029663,9.941311299868556,78,3.926888837275527,2.0883614401867483,2.0907917048139995,1.507828955428524,51.8694885601727,Highly toxic,4
231,Compound 232,CC(=O)CC(=O)c1ccccc1,5.169,1.8484,71.21421577717092,46.07050000000002,162.18799999999996,162.06807956,6.910354708062403,152.10799999999998,3.77603867417337,1.505266954020691,8.654696969696971,12,5.698377302757663,8.974691494688164,62,2.6679935374136967,2.021028159476103,2.0471898224634577,0.9522117427811876,30.33183534230805,Highly toxic,4
312,Compound 313,Oc1ccc(/N=N/c2ccccc2)cc1,5.229,3.8076000000000025,87.7295089222461,58.72480000000003,198.22500000000005,198.07931294,8.037793209206507,188.145,4.602871200818815,1.8868429509841989,9.3971519262254,15,7.34333659290053,10.510225400620904,74,3.05194693843111,2.1937175850214223,2.2976424294070474,1.1294298907823543,18.19910120538483,Highly toxic,4
149,Compound 150,CC[C@@H](C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,5.652,2.7221,96.991356774279,60.12160000000003,240.215,240.074621484,9.413791537110752,228.119,5.03719815040426,2.6548486837097105,12.887476383265856,17,7.879116515310283,13.162772227887023,92,3.726245131990644,2.3842673316760505,2.270684980491809,1.465814368046096,13.847474399381248,Highly toxic,4
